leaid,district_name,state,state_fips,county_fips,county_name,lat,lon,locale
4109870,Pleasant Hill SD 1,OR,41,41039,Lane County,43.958942,-122.915043,41
4109960,Plush SD 18,OR,41,41037,Lake County,42.412288,-119.903218,43
4110020,Port Orford-Langlois SD 2CJ,OR,41,41015,Curry County,42.845709,-124.472033,43
4110040,Portland SD 1J,OR,41,41051,Multnomah County,45.5347,-122.6713,11
4110080,Powers SD 31,OR,41,41011,Coos County,42.881189,-124.066419,43
4110110,Prairie City SD 4,OR,41,41023,Grant County,44.456003,-118.709161,43
4110200,Prospect SD 59,OR,41,41029,Jackson County,42.753469,-122.489501,42
4110350,Redmond SD 2J,OR,41,41017,Deschutes County,44.254,-121.1678,32
4110410,Reedsport SD 105,OR,41,41019,Douglas County,43.6905,-124.1321,33
4110520,Reynolds SD 7,OR,41,41051,Multnomah County,45.531757,-122.456499,21
4110530,Riddle SD 70,OR,41,41019,Douglas County,42.950504,-123.361825,32
4110560,Riverdale SD 51J,OR,41,41051,Multnomah County,45.439764,-122.656478,21
4110680,Rogue River SD 35,OR,41,41029,Jackson County,42.455919,-123.168146,23
4110710,Douglas County SD 4,OR,41,41019,Douglas County,43.2315,-123.3753,33
4110820,Salem-Keizer SD 24J,OR,41,41047,Marion County,44.9584,-122.9836,12
4110890,Oregon Trail SD 46,OR,41,41005,Clackamas County,45.4025,-122.2884,31
4110980,Scappoose SD 1J,OR,41,41009,Columbia County,45.750479,-122.87606,31
4111040,Scio SD 95,OR,41,41043,Linn County,44.704852,-122.850075,42
4111100,Seaside SD 10,OR,41,41007,Clatsop County,45.982484,-123.928285,33
4111220,Sheridan SD 48J,OR,41,41071,Yamhill County,45.09503,-123.395131,32
4111250,Sherman County SD,OR,41,41055,Sherman County,45.473892,-120.741637,43
4111290,Sherwood SD 88J,OR,41,41067,Washington County,45.3513,-122.8415,21
4111400,North Lake SD 14,OR,41,41037,Lake County,43.245115,-120.902093,43
4111450,Silver Falls SD 4J,OR,41,41047,Marion County,45.01241,-122.787492,31
4111490,Sisters SD 6,OR,41,41017,Deschutes County,44.2913,-121.545,42
4111580,South Lane SD 45J3,OR,41,41039,Lane County,43.7955,-123.0634,32
4111610,South Umpqua SD 19,OR,41,41019,Douglas County,42.9855,-123.3272,32
4111640,Spray SD 1,OR,41,41069,Wheeler County,44.834448,-119.792747,43
4111670,Springfield SD 19,OR,41,41039,Lane County,44.047363,-123.017579,22
4111720,St Helens SD 502,OR,41,41009,Columbia County,45.86572,-122.8158,31
4111760,St Paul SD 45,OR,41,41047,Marion County,45.214155,-122.978344,42
4111790,Stanfield SD 61,OR,41,41059,Umatilla County,45.790291,-119.226669,32
4111910,Suntex SD 10,OR,41,41025,Harney County,43.574425,-119.566407,43
4111940,Sutherlin SD 130,OR,41,41019,Douglas County,43.3914,-123.3057,33
4111970,Sweet Home SD 55,OR,41,41043,Linn County,44.398,-122.7217,32
4112240,Tigard-Tualatin SD 23J,OR,41,41067,Washington County,45.4206,-122.7489,21
4112320,Tillamook SD 9,OR,41,41057,Tillamook County,45.4568,-123.8375,32
4112360,Troy SD 54,OR,41,41063,Wallowa County,45.944925,-117.449652,43
4112540,Ukiah SD 80R,OR,41,41059,Umatilla County,45.135424,-118.935123,43
4112600,Umatilla SD 6R,OR,41,41059,Umatilla County,45.91784,-119.341363,32
4112690,Union SD 5,OR,41,41061,Union County,45.205985,-117.866113,43
4112930,Vernonia SD 47J,OR,41,41009,Columbia County,45.86173,-123.179721,42
4112990,Wallowa SD 12,OR,41,41063,Wallowa County,45.570711,-117.532262,43
4113080,Warrenton-Hammond SD 30,OR,41,41007,Clatsop County,46.158209,-123.931791,33
4113170,West Linn-Wilsonville SD 3J,OR,41,41005,Clackamas County,45.3581,-122.7173,21
4113350,Willamina SD 30J,OR,41,41071,Yamhill County,45.08569,-123.475317,41
4113490,Winston-Dillard SD 116,OR,41,41019,Douglas County,43.121407,-123.42354,41
4113530,Woodburn SD 103,OR,41,41047,Marion County,45.15157,-122.853691,31
4113650,Yoncalla SD 32,OR,41,41019,Douglas County,43.60155,-123.286521,43
4180070,High Desert ESD,OR,41,41017,Deschutes County,44.24985,-121.173371,32
4180180,Multnomah ESD,OR,41,41051,Multnomah County,45.5655,-122.5414,21
4180505,Clackamas ESD,OR,41,41005,Clackamas County,45.4265,-122.5627,21
4900005,American Preparatory Academy - LEA,UT,49,49035,Salt Lake County,40.516519,-111.894707,21
4900008,Pinnacle Canyon Academy,UT,49,49007,Carbon County,39.603225,-110.799454,33
4900009,City Academy,UT,49,49035,Salt Lake County,40.765327,-111.874873,12
4900011,Soldier Hollow Charter School,UT,49,49051,Wasatch County,40.47192,-111.467663,41
4900012,Tuacahn High School for the Performing Arts,UT,49,49053,Washington County,37.19016,-113.659368,41
4900013,Uintah River High,UT,49,49047,Uintah County,40.282246,-109.863026,42
4900014,John Hancock Charter School,UT,49,49049,Utah County,40.365348,-111.739241,21
4900015,Thomas Edison - Lea,UT,49,49005,Cache County,41.779334,-111.829034,23
4900016,Timpanogos Academy,UT,49,49049,Utah County,40.337115,-111.712683,21
4900017,Academy for Math Engineering & Science,UT,49,49035,Salt Lake County,40.646611,-111.853367,21
4900018,Salt Lake Arts Academy,UT,49,49035,Salt Lake County,40.750849,-111.885988,12
4900019,Fast Forward High,UT,49,49005,Cache County,41.758275,-111.855613,13
4900020,Utah County Academy of Science,UT,49,49049,Utah County,40.283221,-111.717576,13
4900021,Odyssey Charter School,UT,49,49049,Utah County,40.361441,-111.779679,21
4900022,Lincoln Academy,UT,49,49049,Utah County,40.400266,-111.763711,21
4900023,Beehive Science & Technology Academy,UT,49,49035,Salt Lake County,40.577728,-111.868227,21
4900024,Wasatch Peak Academy,UT,49,49011,Davis County,40.849411,-111.931034,21
4900025,North Star Academy,UT,49,49035,Salt Lake County,40.497601,-111.96141,21
4900027,Central Utah Ed. Services,UT,49,49041,Sevier County,38.77512,-112.081308,33
4900028,Northeastern Utah Ed. Serv.,UT,49,49051,Wasatch County,40.50729,-111.413108,32
4900029,Southeast Ed. Service Center,UT,49,49007,Carbon County,39.5967,-110.811,33
4900030,Alpine District,UT,49,49049,Utah County,40.388409,-111.796528,21
4900031,Southwest Educational Development Center,UT,49,49021,Iron County,37.66415,-113.070351,33
4900032,Reagan Academy,UT,49,49049,Utah County,40.166048,-111.63105,21
4900033,American Leadership Academy,UT,49,49049,Utah County,40.096676,-111.669983,21
4900034,Navigator Pointe Academy,UT,49,49035,Salt Lake County,40.626498,-112.002495,21
4900035,Moab Charter School,UT,49,49019,Grand County,38.56838,-109.543661,33
4900036,East Hollywood High,UT,49,49035,Salt Lake County,40.724569,-111.975505,21
4900037,Success Academy,UT,49,49021,Iron County,37.674901,-113.071995,13
4900038,Renaissance Academy,UT,49,49049,Utah County,40.43051,-111.832554,21
4900039,Intech Collegiate High School,UT,49,49005,Cache County,41.764475,-111.82143,23
4900040,Channing Hall,UT,49,49035,Salt Lake County,40.506018,-111.884596,21
4900041,Entheos Academy,UT,49,49035,Salt Lake County,40.640591,-112.002841,21
4900042,Spectrum Academy,UT,49,49011,Davis County,40.852654,-111.932266,21
4900043,Lakeview Academy,UT,49,49049,Utah County,40.36874,-111.9283,21
4900044,Syracuse Arts Academy,UT,49,49011,Davis County,41.088772,-112.082019,21
4900045,Legacy Preparatory Academy,UT,49,49011,Davis County,40.841409,-111.947288,41
4900046,George Washington Academy,UT,49,49053,Washington County,37.06974,-113.521714,41
4900048,Noah Webster Academy,UT,49,49049,Utah County,40.29025,-111.690451,13
4900049,Monticello Academy,UT,49,49035,Salt Lake County,40.709382,-112.007722,21
4900050,Salt Lake School for the Performing Arts,UT,49,49035,Salt Lake County,40.721064,-111.833367,12
4900051,Mountainville Academy,UT,49,49049,Utah County,40.45066,-111.776396,21
4900052,Paradigm High School,UT,49,49035,Salt Lake County,40.541137,-111.975776,21
4900056,Karl G. Maeser Preparatory Academy,UT,49,49049,Utah County,40.327438,-111.722903,21
4900058,Ogden Preparatory Academy,UT,49,49057,Weber County,41.241304,-111.976568,13
4900060,Beaver District,UT,49,49001,Beaver County,38.278029,-112.6416,33
4900061,Walden School of Liberal Arts,UT,49,49049,Utah County,40.289558,-111.657441,12
4900062,Freedom Preparatory Academy,UT,49,49049,Utah County,40.24691,-111.679273,12
4900063,No. UT. Acad. for Math Engineering & Science,UT,49,49011,Davis County,41.099023,-111.982163,21
4900064,Ranches Academy,UT,49,49049,Utah County,40.359434,-111.985038,21
4900065,Davinci Academy,UT,49,49057,Weber County,41.23046,-111.973681,13
4900066,Summit Academy,UT,49,49035,Salt Lake County,40.51207,-111.853649,21
4900067,Itineris Early College High,UT,49,49035,Salt Lake County,40.59323,-111.974871,21
4900068,North Davis Preparatory Academy,UT,49,49011,Davis County,41.067099,-111.998223,21
4900069,Utah Schools for Deaf & Blind,UT,49,49057,Weber County,41.251045,-111.945884,21
4900070,Edith Bowen Laboratory School,UT,49,49005,Cache County,41.744818,-111.808856,13
4900071,Canyon Rim Academy,UT,49,49035,Salt Lake County,40.705849,-111.80951,21
4900072,Guadalupe School,UT,49,49035,Salt Lake County,40.799053,-111.926572,12
4900073,Dual Immersion Academy,UT,49,49035,Salt Lake County,40.74392,-111.931041,12
4900074,C.S. Lewis Academy,UT,49,49049,Utah County,39.982091,-111.765536,31
4900090,Box Elder District,UT,49,49003,Box Elder County,41.490911,-112.016198,21
4900118,Open Classroom,UT,49,49035,Salt Lake County,40.772448,-111.878562,12
4900120,Cache District,UT,49,49005,Cache County,41.775458,-111.831894,23
4900122,Gateway Preparatory Academy,UT,49,49021,Iron County,37.747156,-113.05751,33
4900123,Salt Lake Center for Science Education,UT,49,49035,Salt Lake County,40.794465,-111.931302,12
4900124,Providence Hall,UT,49,49035,Salt Lake County,40.485051,-112.004349,41
4900125,Rockwell Charter High School,UT,49,49049,Utah County,40.379536,-111.977281,21
4900130,Utah Virtual Academy,UT,49,49035,Salt Lake County,40.67404,-111.881991,21
4900131,Merit College Preparatory Academy,UT,49,49049,Utah County,40.167476,-111.635907,21
4900132,Quest Academy,UT,49,49057,Weber County,41.191611,-112.096757,21
4900133,Venture Academy,UT,49,49057,Weber County,41.269041,-112.017033,21
4900135,USBE,UT,49,49035,Salt Lake County,40.7585,-111.8836,12
4900136,Excelsior Academy,UT,49,49045,Tooele County,40.60105,-112.300875,41
4900137,Hawthorn Academy,UT,49,49035,Salt Lake County,40.586419,-111.949835,21
4900138,Mountain Heights Academy,UT,49,49035,Salt Lake County,40.58685,-111.92681,21
4900139,Jefferson Academy,UT,49,49011,Davis County,41.01157,-111.958241,41
4900140,Early Light Academy at Daybreak,UT,49,49035,Salt Lake County,40.5392,-112.01365,41
4900141,Vista at Entrada School of Performing Arts and Technology,UT,49,49053,Washington County,37.169235,-113.666523,41
4900142,Canyons District,UT,49,49035,Salt Lake County,40.581461,-111.880828,21
4900143,Canyon Grove Academy,UT,49,49049,Utah County,40.40152,-111.750341,21
4900144,Maria Montessori Academy,UT,49,49057,Weber County,41.303304,-111.974584,21
4900145,Weilenmann School of Discovery,UT,49,49043,Summit County,40.752215,-111.592551,41
4900146,Bear River Charter School,UT,49,49005,Cache County,41.73027,-111.845831,13
4900147,Good Foundations Academy,UT,49,49057,Weber County,41.169983,-112.007226,21
4900148,Summit Academy High School,UT,49,49035,Salt Lake County,40.479848,-111.909728,21
4900150,Carbon District,UT,49,49007,Carbon County,39.60527,-110.816911,33
4900151,Utah Connections Academy,UT,49,49011,Davis County,40.88209,-111.898451,21
4900155,Endeavor Hall,UT,49,49035,Salt Lake County,40.713494,-111.944273,21
4900156,Highmark Charter School,UT,49,49011,Davis County,41.126327,-111.914313,21
4900157,Promontory School of Expeditionary Learning,UT,49,49003,Box Elder County,41.460803,-112.04061,21
4900158,Valley Academy,UT,49,49053,Washington County,37.184505,-113.304803,31
4900159,Pacific Heritage Academy,UT,49,49035,Salt Lake County,40.792978,-111.940529,12
4900160,Voyage Academy,UT,49,49011,Davis County,41.141152,-112.055622,21
4900161,Esperanza School,UT,49,49035,Salt Lake County,40.697983,-112.009397,21
4900162,Leadership Learning Academy,UT,49,49011,Davis County,41.099611,-111.966988,21
4900164,Pioneer High School for the Performing Arts,UT,49,49049,Utah County,40.377229,-111.783894,21
4900165,Mana Academy Charter School,UT,49,49035,Salt Lake County,40.72004,-111.973131,21
4900166,Utah International Charter School,UT,49,49035,Salt Lake County,40.692562,-111.882243,21
4900167,Weber State University Charter Academy,UT,49,49057,Weber County,41.194367,-111.944378,13
4900168,Winter Sports School,UT,49,49043,Summit County,40.691797,-111.543206,32
4900169,Dixie Montessori Academy,UT,49,49053,Washington County,37.146722,-113.520051,41
4900170,Scholar Academy,UT,49,49045,Tooele County,40.5494,-112.294608,32
4900171,Utah Career Path High School,UT,49,49011,Davis County,41.0291,-111.925111,21
4900172,American International School of Utah,UT,49,49035,Salt Lake County,40.663096,-111.903876,21
4900173,Kairos Academy,UT,49,49035,Salt Lake County,40.723377,-111.930158,21
4900174,Ascent Academies of Utah,UT,49,49011,Davis County,40.979694,-111.902393,21
4900175,Mountain West Montessori Academy,UT,49,49035,Salt Lake County,40.540934,-111.988793,21
4900176,Utah Military Academy,UT,49,49057,Weber County,41.169227,-112.005605,21
4900177,Greenwood Charter School,UT,49,49057,Weber County,41.26391,-112.026301,21
4900178,Roots Charter High School,UT,49,49035,Salt Lake County,40.72227,-111.929611,21
4900179,Terra Academy,UT,49,49047,Uintah County,40.452218,-109.5652,33
4900180,Daggett District,UT,49,49009,Daggett County,40.992179,-109.727131,43
4900181,Athenian eAcademy,UT,49,49049,Utah County,40.37025,-111.777421,21
4900182,Lumen Scholar Institute,UT,49,49049,Utah County,40.31075,-111.728751,13
4900183,Vanguard Academy,UT,49,49035,Salt Lake County,40.712239,-111.944175,21
4900184,Wallace Stegner Academy,UT,49,49035,Salt Lake County,40.747888,-111.946152,12
4900185,Wasatch Waldorf Charter School,UT,49,49035,Salt Lake County,40.666469,-111.849994,21
4900186,American Academy of Innovation,UT,49,49035,Salt Lake County,40.558351,-112.0197,41
4900187,Franklin Discovery Academy,UT,49,49049,Utah County,40.296443,-111.7453,41
4900188,St. George Academy,UT,49,49053,Washington County,37.08807,-113.50279,41
4900189,Athlos Academy of Utah,UT,49,49035,Salt Lake County,40.526474,-112.031656,21
4900192,Treeside Charter School,UT,49,49049,Utah County,40.209537,-111.633679,12
4900193,The Center for Creativity Innovation and Discovery,UT,49,49005,Cache County,41.714201,-111.8217,23
4900194,Ignite Entrepreneurship Academy,UT,49,49049,Utah County,40.437039,-111.876069,21
4900195,Bonneville Academy,UT,49,49045,Tooele County,40.637922,-112.323263,41
4900196,Leadership Academy of Utah,UT,49,49011,Davis County,41.095638,-111.994051,13
4900197,Real Salt Lake Academy High School,UT,49,49035,Salt Lake County,40.483171,-111.9779,41
4900198,Advantage Arts Academy,UT,49,49011,Davis County,40.973272,-111.876467,21
4900199,Capstone Classical Academy,UT,49,49057,Weber County,41.329857,-112.023947,21
4900200,LEAP Academy,UT,49,49011,Davis County,41.031626,-111.956013,21
4900210,Davis District,UT,49,49011,Davis County,40.980796,-111.886593,21
4900240,Duchesne District,UT,49,49013,Duchesne County,40.301519,-109.976705,43
4900270,Emery District,UT,49,49015,Emery County,39.3287,-110.9646,42
4900300,Garfield District,UT,49,49017,Garfield County,37.822809,-112.432777,43
4900330,Grand District,UT,49,49019,Grand County,38.5693,-109.543,33
4900360,Granite District,UT,49,49035,Salt Lake County,40.716144,-111.889344,21
4900390,Iron District,UT,49,49021,Iron County,37.65892,-113.087661,33
4900420,Jordan District,UT,49,49035,Salt Lake County,40.6173,-111.9846,21
4900450,Juab District,UT,49,49023,Juab County,39.7172,-111.8295,32
4900480,Kane District,UT,49,49025,Kane County,37.035897,-112.525424,33
4900510,Logan City District,UT,49,49005,Cache County,41.731492,-111.837678,13
4900540,Millard District,UT,49,49027,Millard County,39.36014,-112.568441,33
4900570,Morgan District,UT,49,49029,Morgan County,41.037611,-111.671876,32
4900600,Murray District,UT,49,49035,Salt Lake County,40.660819,-111.898716,21
4900630,Nebo District,UT,49,49049,Utah County,40.1051,-111.6553,21
4900660,North Sanpete District,UT,49,49039,Sanpete County,39.536325,-111.45098,41
4900690,North Summit District,UT,49,49043,Summit County,40.915917,-111.396045,42
4900720,Ogden City District,UT,49,49057,Weber County,41.231983,-111.957818,13
4900750,Park City District,UT,49,49043,Summit County,40.66832,-111.4875,32
4900780,Piute District,UT,49,49031,Piute County,38.24425,-112.220033,43
4900810,Provo District,UT,49,49049,Utah County,40.246888,-111.663666,12
4900840,Rich District,UT,49,49033,Rich County,41.664697,-111.188269,43
4900870,Salt Lake District,UT,49,49035,Salt Lake County,40.76675,-111.879151,12
4900900,San Juan District,UT,49,49037,San Juan County,37.627543,-109.477959,43
4900930,Sevier District,UT,49,49041,Sevier County,38.77622,-112.081641,42
4900960,South Sanpete District,UT,49,49039,Sanpete County,39.26476,-111.636727,41
4900990,South Summit District,UT,49,49043,Summit County,40.63729,-111.274961,32
4901020,Tintic District,UT,49,49023,Juab County,39.958988,-112.103692,42
4901050,Tooele District,UT,49,49045,Tooele County,40.530437,-112.349137,32
4901080,Uintah District,UT,49,49047,Uintah County,40.45236,-109.541089,33
4901110,Wasatch District,UT,49,49051,Wasatch County,40.5104,-111.411281,32
4901140,Washington District,UT,49,49053,Washington County,37.107909,-113.586031,13
4901170,Wayne District,UT,49,49055,Wayne County,38.341697,-111.546128,43
4901200,Weber District,UT,49,49057,Weber County,41.167057,-111.967691,21
5300001,Enumclaw School District,WA,53,53033,King County,47.188196,-122.00657,21
5300002,Inchelium School District,WA,53,53019,Ferry County,48.301363,-118.198168,43
5300003,Kelso School District,WA,53,53015,Cowlitz County,46.147476,-122.905933,23
5300004,North Central Educational Service District 171,WA,53,53007,Chelan County,47.463144,-120.327581,13
5300005,Educational Service District 112,WA,53,53011,Clark County,45.63909,-122.605811,12
5300006,Puget Sound Educational Service District 121,WA,53,53033,King County,47.47258,-122.234511,12
5300007,Olympic Educational Service District 114,WA,53,53035,Kitsap County,47.5637,-122.6678,22
5300008,Northwest Educational Service District 189,WA,53,53057,Skagit County,48.5098,-122.6089,31
5300010,Educational Service District 101,WA,53,53063,Spokane County,47.6157,-117.3686,12
5300011,Capital Region ESD 113,WA,53,53067,Thurston County,46.99431,-122.917321,13
5300012,Educational Service District 123,WA,53,53021,Franklin County,46.2415,-119.1425,22
5300013,Educational Service District 105,WA,53,53077,Yakima County,46.6002,-120.5106,13
5300014,Bates Technical College,WA,53,53053,Pierce County,47.251928,-122.446876,12
5300015,WA State Center for Childhood Deafness and Hearing Loss,WA,53,53011,Clark County,45.625343,-122.639837,12
5300016,Centralia College,WA,53,53041,Lewis County,46.716495,-122.960726,32
5300017,Clover Park Technical College,WA,53,53053,Pierce County,47.175797,-122.4971,13
5300030,Aberdeen School District,WA,53,53027,Grays Harbor County,46.9783,-123.8167,33
5300060,Adna School District,WA,53,53041,Lewis County,46.634471,-123.061477,42
5300090,Almira School District,WA,53,53043,Lincoln County,47.707336,-118.941202,43
5300150,Anacortes School District,WA,53,53057,Skagit County,48.50445,-122.617472,31
5300240,Arlington School District,WA,53,53061,Snohomish County,48.195732,-122.122049,22
5300280,Asotin-Anatone School District,WA,53,53003,Asotin County,46.340697,-117.049783,23
5300300,Auburn School District,WA,53,53033,King County,47.3111,-122.2172,13
5300313,Lake Washington Institute of Technology,WA,53,53033,King County,47.70305,-122.164941,21
5300314,Everett Community College,WA,53,53061,Snohomish County,48.00665,-122.203321,12
5300315,Central Washington University,WA,53,53037,Kittitas County,47.005165,-120.541233,32
5300317,Washington State University,WA,53,53075,Whitman County,46.730415,-117.157549,32
5300318,Office of the Governor (Sch for Blind),WA,53,53011,Clark County,45.63124,-122.648151,12
5300319,Western Washington University,WA,53,53073,Whatcom County,48.737819,-122.485802,13
5300320,University of Washington (17904),WA,53,53033,King County,47.6565,-122.312781,11
5300321,South Seattle Community College (CC Dist #6),WA,53,53033,King County,47.54723,-122.351921,11
5300322,Community Colleges of Spokane,WA,53,53063,Spokane County,47.662447,-117.40829,12
5300323,Seattle Central Community College,WA,53,53033,King County,47.61689,-122.321351,11
5300324,Washington Military Department,WA,53,53035,Kitsap County,47.55338,-122.681811,41
5300325,Renton Technical College,WA,53,53033,King County,47.489596,-122.176368,12
5300326,Green River Community College,WA,53,53033,King County,47.3135,-122.1791,13
5300328,Suquamish Tribal Education Department,WA,53,53035,Kitsap County,47.710942,-122.604162,22
5300330,Bainbridge Island School District,WA,53,53035,Kitsap County,47.638748,-122.52176,22
5300332,Green Dot Public Schools Excel,WA,53,53033,King County,47.42894,-122.195441,12
5300333,Summit Public School: Olympus,WA,53,53053,Pierce County,47.24103,-122.429121,12
5300334,Summit Public School: Sierra,WA,53,53033,King County,47.59792,-122.318401,11
5300335,Rainier Prep Charter School District,WA,53,53033,King County,47.511821,-122.317878,21
5300336,SOAR Academy Charter District,WA,53,53053,Pierce County,47.24029,-122.449481,12
5300337,Spokane International Academy,WA,53,53063,Spokane County,47.703967,-117.370565,12
5300338,Green Dot Public Schools Destiny,WA,53,53053,Pierce County,47.23267,-122.412981,12
5300339,PRIDE Prep Charter School District,WA,53,53063,Spokane County,47.657663,-117.398305,12
5300340,ESA 112,WA,53,53011,Clark County,45.63909,-122.605811,12
5300341,Evergreen State College,WA,53,53067,Thurston County,47.073648,-122.97799,22
5300342,Green Dot Public Schools Rainier Valley,WA,53,53033,King County,47.536344,-122.282882,11
5300343,Summit Public School: Atlas,WA,53,53033,King County,47.517178,-122.377926,11
5300344,Willow Public Charter School,WA,53,53071,Walla Walla County,46.065238,-118.331779,13
5300345,Impact Public Schools,WA,53,53033,King County,47.4711,-122.288069,21
5300346,Ashe Preparatory Academy,WA,53,53033,King County,47.498545,-122.220659,21
5300380,Battle Ground School District,WA,53,53011,Clark County,45.72972,-122.5581,21
5300390,Bellevue School District,WA,53,53033,King County,47.61058,-122.178731,12
5300420,Bellingham School District,WA,53,53073,Whatcom County,48.75935,-122.487001,13
5300450,Benge School District,WA,53,53001,Adams County,46.910131,-118.100413,43
5300480,Bethel School District,WA,53,53053,Pierce County,47.096826,-122.425454,21
5300510,Bickleton School District,WA,53,53039,Klickitat County,45.998499,-120.292849,43
5300570,Blaine School District,WA,53,53073,Whatcom County,48.993784,-122.742178,31
5300630,Boistfort School District,WA,53,53041,Lewis County,46.54941,-123.132715,42
5300660,Bremerton School District,WA,53,53035,Kitsap County,47.565085,-122.661846,13
5300690,Brewster School District,WA,53,53047,Okanogan County,48.099412,-119.783193,43
5300720,Bridgeport School District,WA,53,53017,Douglas County,48.005585,-119.675029,43
5300750,Brinnon School District,WA,53,53031,Jefferson County,47.697236,-122.903178,41
5300780,Burlington-Edison School District,WA,53,53057,Skagit County,48.475793,-122.322358,23
5300810,Camas School District,WA,53,53011,Clark County,45.5951,-122.4023,21
5300840,Cape Flattery School District,WA,53,53009,Clallam County,48.26604,-124.332761,43
5300870,Carbonado School District,WA,53,53053,Pierce County,47.081361,-122.054337,41
5300950,Cascade School District,WA,53,53007,Chelan County,47.597786,-120.663811,32
5300960,CASHMERE SCHOOL DISTRICT,WA,53,53007,Chelan County,47.51984,-120.469989,31
5300990,Castle Rock School District,WA,53,53015,Cowlitz County,46.271803,-122.906555,31
5301050,Centerville School District,WA,53,53039,Klickitat County,45.752506,-120.899871,42
5301080,Central Kitsap School District,WA,53,53035,Kitsap County,47.646463,-122.697538,13
5301110,Central Valley School District,WA,53,53063,Spokane County,47.667704,-117.144179,13
5301140,Centralia School District,WA,53,53041,Lewis County,46.7271,-122.9813,32
5301170,Chehalis School District,WA,53,53041,Lewis County,46.65104,-122.950651,32
5301200,Lake Chelan School District,WA,53,53007,Chelan County,47.840771,-120.014591,41
5301230,Cheney School District,WA,53,53063,Spokane County,47.54327,-117.546675,31
5301260,Chewelah School District,WA,53,53065,Stevens County,48.27802,-117.715151,43
5301290,Chimacum School District,WA,53,53031,Jefferson County,48.012077,-122.778031,41
5301320,Clarkston School District,WA,53,53003,Asotin County,46.411133,-117.058266,23
5301350,Cle Elum-Roslyn School District,WA,53,53037,Kittitas County,47.207111,-120.9794,32
5301380,Queets-Clearwater School District,WA,53,53031,Jefferson County,47.539825,-124.251681,43
5301410,Clover Park School District,WA,53,53053,Pierce County,47.158924,-122.519756,13
5301440,Colfax School District,WA,53,53075,Whitman County,46.893913,-117.360394,32
5301470,College Place School District,WA,53,53071,Walla Walla County,46.031023,-118.387252,23
5301500,Colton School District,WA,53,53075,Whitman County,46.566441,-117.131186,42
5301560,Columbia (Stevens) School District,WA,53,53065,Stevens County,48.119717,-118.203028,43
5301590,Columbia (Walla Walla) School District,WA,53,53071,Walla Walla County,46.19899,-119.006801,41
5301630,Colville School District,WA,53,53065,Stevens County,48.543134,-117.89716,33
5301660,Concrete School District,WA,53,53057,Skagit County,48.531691,-121.758155,42
5301680,Conway School District,WA,53,53057,Skagit County,48.340413,-122.318771,41
5301710,Cosmopolis School District,WA,53,53027,Grays Harbor County,46.952729,-123.771836,33
5301800,Coupeville School District,WA,53,53029,Island County,48.206754,-122.684785,41
5301830,Crescent School District,WA,53,53009,Clallam County,48.136192,-123.746459,43
5301860,Creston School District,WA,53,53043,Lincoln County,47.755146,-118.519992,43
5301890,Curlew School District,WA,53,53019,Ferry County,48.87442,-118.604473,43
5301920,Cusick School District,WA,53,53051,Pend Oreille County,48.337586,-117.299236,43
5301950,Damman School District,WA,53,53037,Kittitas County,46.962,-120.5699,41
5301980,Darrington School District,WA,53,53061,Snohomish County,48.24775,-121.601221,42
5302010,Davenport School District,WA,53,53043,Lincoln County,47.6488,-118.1506,42
5302040,Dayton School District,WA,53,53013,Columbia County,46.316706,-117.975102,32
5302070,Deer Park School District,WA,53,53063,Spokane County,47.958689,-117.476102,41
5302130,Dieringer School District,WA,53,53053,Pierce County,47.245882,-122.193695,21
5302160,Dixie School District,WA,53,53071,Walla Walla County,46.141838,-118.149722,42
5302280,East Valley School District (Spokane),WA,53,53063,Spokane County,47.69237,-117.195511,13
5302310,Eastmont School District,WA,53,53017,Douglas County,47.41715,-120.282351,23
5302340,Easton School District,WA,53,53037,Kittitas County,47.236652,-121.176769,42
5302370,Eatonville School District,WA,53,53053,Pierce County,46.870731,-122.268455,32
5302400,Edmonds School District,WA,53,53061,Snohomish County,47.813488,-122.326125,21
5302460,Ellensburg School District,WA,53,53037,Kittitas County,46.994852,-120.528157,32
5302490,Elma School District,WA,53,53027,Grays Harbor County,47.003973,-123.434105,32
5302520,Endicott School District,WA,53,53075,Whitman County,46.932969,-117.690354,43
5302550,Entiat School District,WA,53,53007,Chelan County,47.664444,-120.225939,42
5302610,Ephrata School District,WA,53,53025,Grant County,47.324379,-119.547602,32
5302640,Evaline School District,WA,53,53041,Lewis County,46.539207,-122.938992,41
5302670,Everett School District,WA,53,53061,Snohomish County,47.965115,-122.201836,12
5302700,Evergreen School District (Clark),WA,53,53011,Clark County,45.641529,-122.53373,12
5302730,Evergreen School District (Stevens),WA,53,53065,Stevens County,48.310597,-118.137255,43
5302820,Federal Way School District,WA,53,53033,King County,47.304885,-122.324633,21
5302850,Ferndale School District,WA,53,53073,Whatcom County,48.86088,-122.603781,22
5302880,Fife School District,WA,53,53053,Pierce County,47.238911,-122.351855,21
5302910,Finley School District,WA,53,53005,Benton County,46.1537,-119.0294,22
5302940,Franklin Pierce School District,WA,53,53053,Pierce County,47.140711,-122.436777,21
5302970,Freeman School District,WA,53,53063,Spokane County,47.516781,-117.195116,42
5303000,Garfield School District,WA,53,53075,Whitman County,47.01343,-117.140129,43
5303030,Glenwood School District,WA,53,53039,Klickitat County,46.021323,-121.289966,43
